account_id,date,amount,merchant_name,merchant_entity_id,payment_channel,personal_finance_category,pending
ACCT0078,2024-12-24 00:21:57,13.94,StreamFlix #4,1158,in-store,Entertainment/Streaming Services,False
ACCT0078,2024-12-25 05:07:19,10.97,GymFlex #3,1110,mobile,Health & Fitness/Gym Memberships,False
ACCT0078,2024-12-27 18:24:42,148.65,CityMall Clothing #4,1152,in-store,Retail/Clothing,False
ACCT0078,2024-12-30 15:28:54,50.42,SubscriptionBox #2,1080,online,Retail/Subscription Services,False
ACCT0079,2024-01-02 14:06:18,17.44,CinemaWorld #1,1024,online,Entertainment/Movie Theaters,False
ACCT0079,2024-01-04 15:12:56,86.06,DiscountOutlets #3,1142,in-store,Retail/Discount Stores,True
ACCT0079,2024-01-06 04:55:55,20.6,FineDining LLC #1,1022,contactless,Food & Drink/Restaurants,False
ACCT0079,2024-01-06 04:56:00,20.35,MovieRentals #1,1043,in-store,Entertainment/On-demand Rentals,False
ACCT0079,2024-01-07 11:24:38,40.53,HomeGoods Store #4,1163,in-store,Retail/Home & Garden,False
ACCT0079,2024-01-09 09:11:45,51.85,MovieRentals #4,1193,in-store,Entertainment/On-demand Rentals,False
ACCT0079,2024-01-09 19:07:54,15.47,LuxuryBoutique #4,1191,online,Retail/Luxury Goods,False
ACCT0079,2024-01-10 02:29:38,40.25,PharmaCare #1,1011,mobile,Health/Pharmacies,False
ACCT0079,2024-01-10 07:36:16,3.34,CityMall Clothing #1,1002,mobile,Retail/Clothing,False
ACCT0079,2024-01-10 17:10:58,33.45,ToyHouse #2,1071,online,Retail/Toys & Games,False
ACCT0079,2024-01-10 22:00:01,151.82,SubscriptionBox #3,1130,mobile,Retail/Subscription Services,False
ACCT0079,2024-01-11 02:05:23,13.33,LegalAid #2,1096,in-store,Services/Legal Services,False
ACCT0079,2024-01-12 00:17:57,41.84,BikeShop #3,1149,online,Retail/Bicycles & Accessories,True
ACCT0079,2024-01-13 06:53:19,34.37,RideShareCo #3,1116,mobile,Transport/Rideshare,False
ACCT0079,2024-01-16 10:47:33,6.76,MovieRentals #3,1143,mobile,Entertainment/On-demand Rentals,False
ACCT0079,2024-01-16 18:41:56,47.16,LegalAid #1,1046,online,Services/Legal Services,False
ACCT0079,2024-01-18 07:03:12,29.47,CityMall Clothing #1,1002,in-store,Retail/Clothing,False
ACCT0079,2024-01-23 09:50:33,64.45,MobileCarrier #3,1134,in-store,Bills & Utilities/Mobile Phone,False
ACCT0079,2024-01-26 07:50:24,59.43,WeddingService #3,1145,in-store,Services/Event Services,False
ACCT0079,2024-01-26 20:27:52,18.72,CinemaWorld #4,1174,contactless,Entertainment/Movie Theaters,False
ACCT0079,2024-01-28 00:39:32,111.11,ElectroHub #4,1153,contactless,Retail/Electronics,False
ACCT0079,2024-02-02 07:25:55,24.55,CloudStorage #2,1083,online,Entertainment/Cloud Services,False
ACCT0079,2024-02-03 10:06:38,59.58,CraftsOnline #3,1140,mobile,Retail/Handmade Goods,False
ACCT0079,2024-02-04 01:19:53,52.17,MobileCarrier #2,1084,contactless,Bills & Utilities/Mobile Phone,False
ACCT0079,2024-02-07 19:43:10,41.31,PharmaCare #4,1161,online,Health/Pharmacies,False
ACCT0079,2024-02-08 05:45:09,62.49,CraftsOnline #4,1190,mobile,Retail/Handmade Goods,False
ACCT0079,2024-02-13 07:07:56,8.52,FurnitureCo #3,1138,mobile,Retail/Furniture,False
ACCT0079,2024-02-16 07:33:40,51.07,eBookStore #1,1047,in-store,Retail/Digital Books,False
ACCT0079,2024-02-19 03:30:48,8.37,StarBite Cafe #3,1100,online,Food & Drink/Coffee Shops,False
ACCT0079,2024-02-22 06:39:34,16.86,WeddingService #2,1095,mobile,Services/Event Services,False
ACCT0079,2024-02-23 19:33:35,46.67,CraftsOnline #2,1090,contactless,Retail/Handmade Goods,True
ACCT0079,2024-02-24 11:58:36,15.54,CharityHelp #4,1170,online,Other/Donations,False
ACCT0079,2024-02-24 16:46:04,22.03,BeerBarn #2,1094,mobile,Food & Drink/Bars & Pubs,False
ACCT0079,2024-03-13 02:24:09,33.01,StreamFlix #4,1158,contactless,Entertainment/Streaming Services,False
ACCT0079,2024-03-13 21:24:31,48.35,GreenLeaf Grocery #3,1101,online,Groceries/Supermarkets,False
ACCT0079,2024-03-18 21:19:39,49.02,LegalAid #1,1046,in-store,Services/Legal Services,False
ACCT0079,2024-03-19 00:34:56,34.04,BeerBarn #1,1044,mobile,Food & Drink/Bars & Pubs,False
ACCT0079,2024-03-26 00:26:13,51.71,BookBarn #4,1157,in-store,Retail/Books,False
ACCT0079,2024-03-29 13:54:50,56.95,GreenLeaf Grocery #2,1051,mobile,Groceries/Supermarkets,False
ACCT0079,2024-03-31 03:35:07,28.59,OnlineMart #2,1067,online,Retail/Online Marketplace,False
ACCT0079,2024-04-09 20:31:50,16.44,BeerBarn #2,1094,mobile,Food & Drink/Bars & Pubs,False
ACCT0079,2024-04-13 22:42:05,24.24,TutorNet #1,1037,contactless,Education/Online Courses,False
ACCT0079,2024-04-14 22:43:56,44.96,AutoServ #3,1112,contactless,Services/Auto Repair,False
ACCT0079,2024-04-18 03:08:04,15.49,LocalFarmer #4,1176,online,Groceries/Farmers Market,False
ACCT0079,2024-04-20 12:28:54,51.83,WeddingService #4,1195,in-store,Services/Event Services,False
ACCT0079,2024-04-20 19:31:15,9.98,SubscriptionBox #3,1130,in-store,Retail/Subscription Services,False
ACCT0079,2024-05-07 05:57:59,19.37,WeddingService #2,1095,in-store,Services/Event Services,False
ACCT0079,2024-05-15 20:06:39,25.22,StreamFlix #3,1108,in-store,Entertainment/Streaming Services,False
ACCT0079,2024-05-19 06:51:53,19.58,LanguageSchool #4,1198,online,Education/Local Classes,False
ACCT0079,2024-05-22 05:00:26,111.23,StayComfort Hotel #4,1156,contactless,Travel/Lodging,False
ACCT0079,2024-05-22 21:40:10,17.59,LegalAid #3,1146,mobile,Services/Legal Services,False
ACCT0079,2024-05-23 21:00:16,36.1,CraftsOnline #1,1040,online,Retail/Handmade Goods,False
ACCT0079,2024-05-25 06:46:38,79.73,PharmaCare #4,1161,mobile,Health/Pharmacies,False
ACCT0079,2024-05-27 20:10:03,20.06,StarBite Cafe #3,1100,in-store,Food & Drink/Coffee Shops,False
ACCT0079,2024-05-29 04:46:45,29.24,CityTransit #2,1065,contactless,Transport/Public Transit,False
ACCT0079,2024-05-30 00:30:19,23.87,GardenCenter #1,1039,in-store,Retail/Nurseries,False
ACCT0079,2024-06-02 02:08:13,41.38,StreamFlix #4,1158,in-store,Entertainment/Streaming Services,False
ACCT0079,2024-06-05 09:38:16,86.01,PharmaCare #3,1111,in-store,Health/Pharmacies,False
ACCT0079,2024-06-06 02:27:57,83.27,OfficeSupply Co #2,1075,online,Retail/Office Supplies,False
ACCT0079,2024-06-08 00:04:55,43.92,ElectroHub #4,1153,contactless,Retail/Electronics,False
ACCT0079,2024-06-12 04:43:45,12.06,MovieRentals #1,1043,in-store,Entertainment/On-demand Rentals,False
ACCT0079,2024-06-16 12:28:48,45.95,OnlineMart #1,1017,mobile,Retail/Online Marketplace,False
ACCT0079,2024-06-19 03:10:40,50.38,CinemaWorld #2,1074,in-store,Entertainment/Movie Theaters,False
ACCT0079,2024-06-19 07:32:11,11.87,ConcertHall #4,1177,online,Entertainment/Live Events,False
ACCT0079,2024-06-22 03:13:14,65.67,TutorNet #4,1187,mobile,Education/Online Courses,True
ACCT0079,2024-06-22 07:18:31,28.9,BeautySalon #4,1173,online,Services/Personal Care,False
ACCT0079,2024-06-22 15:25:38,5.07,RideShareCo #4,1166,in-store,Transport/Rideshare,False
ACCT0079,2024-06-24 03:58:47,69.82,OnlineMart #3,1117,online,Retail/Online Marketplace,False
ACCT0079,2024-06-25 04:55:29,13.13,LanguageSchool #2,1098,in-store,Education/Local Classes,False
ACCT0079,2024-06-26 16:28:47,9.53,GardenCenter #4,1189,in-store,Retail/Nurseries,False
ACCT0079,2024-07-03 16:29:46,16.2,PetWorld #4,1164,in-store,Retail/Pet Supplies,True
ACCT0079,2024-07-03 16:45:43,33.38,WeddingService #2,1095,mobile,Services/Event Services,False
ACCT0079,2024-07-04 00:07:25,24.47,ElectroHub #2,1053,mobile,Retail/Electronics,False
ACCT0079,2024-07-05 01:44:45,92.03,BeautySalon #2,1073,online,Services/Personal Care,False
ACCT0079,2024-07-07 11:34:08,14.55,RideShareCo #1,1016,contactless,Transport/Rideshare,False
ACCT0079,2024-07-08 08:12:44,63.33,CraftsOnline #4,1190,in-store,Retail/Handmade Goods,False
ACCT0079,2024-07-12 00:19:44,193.65,FurnitureCo #4,1188,in-store,Retail/Furniture,False
ACCT0079,2024-07-15 21:54:33,40.83,GymFlex #1,1010,in-store,Health & Fitness/Gym Memberships,False
ACCT0079,2024-07-17 02:55:45,7.86,StreamFlix #4,1158,in-store,Entertainment/Streaming Services,False
ACCT0079,2024-07-26 09:38:41,52.63,MovieRentals #4,1193,contactless,Entertainment/On-demand Rentals,False
ACCT0079,2024-07-27 08:43:17,13.98,LanguageSchool #4,1198,mobile,Education/Local Classes,False
ACCT0079,2024-07-30 02:28:22,35.87,MobileCarrier #3,1134,online,Bills & Utilities/Mobile Phone,False
ACCT0079,2024-07-31 05:20:40,11.65,BeerBarn #4,1194,in-store,Food & Drink/Bars & Pubs,False
ACCT0079,2024-08-01 06:55:35,26.64,ConcertHall #3,1127,mobile,Entertainment/Live Events,False
ACCT0079,2024-08-04 16:11:15,61.18,MovieRentals #1,1043,online,Entertainment/On-demand Rentals,False
ACCT0079,2024-08-08 16:15:41,36.52,SubscriptionBox #2,1080,in-store,Retail/Subscription Services,False
ACCT0079,2024-08-13 18:37:34,86.15,PharmaCare #2,1061,online,Health/Pharmacies,False
ACCT0079,2024-08-14 06:03:55,55.15,CityMall Clothing #3,1102,contactless,Retail/Clothing,False
ACCT0079,2024-08-15 15:59:21,23.04,CinemaWorld #2,1074,mobile,Entertainment/Movie Theaters,False
ACCT0079,2024-08-19 00:49:27,10.96,FurnitureCo #4,1188,contactless,Retail/Furniture,False
ACCT0079,2024-08-30 01:34:20,60.79,WeddingService #4,1195,online,Services/Event Services,False
ACCT0079,2024-08-30 20:22:51,70.31,InsuranceCo #3,1119,in-store,Financial/Insurance Premiums,False
ACCT0079,2024-08-31 21:34:10,37.14,PharmaCare #1,1011,online,Health/Pharmacies,False
ACCT0079,2024-09-03 08:12:14,83.1,MovieRentals #2,1093,online,Entertainment/On-demand Rentals,False
ACCT0079,2024-09-04 18:56:27,43.35,CraftsOnline #4,1190,in-store,Retail/Handmade Goods,False
ACCT0079,2024-09-05 02:56:01,25.8,MovieRentals #3,1143,contactless,Entertainment/On-demand Rentals,False
ACCT0079,2024-09-05 07:02:56,18.53,ParkingLot Inc #1,1031,contactless,Transport/Parking,False
ACCT0079,2024-09-10 03:48:03,13.14,SubscriptionBox #4,1180,in-store,Retail/Subscription Services,False
ACCT0079,2024-09-10 04:57:31,220.29,CharityHelp #3,1120,in-store,Other/Donations,False
ACCT0079,2024-09-10 17:36:56,129.98,CraftsOnline #1,1040,in-store,Retail/Handmade Goods,False
ACCT0079,2024-09-16 06:11:23,30.22,GardenCenter #2,1089,in-store,Retail/Nurseries,False
ACCT0079,2024-09-16 20:21:35,9.85,StreamFlix #1,1008,mobile,Entertainment/Streaming Services,False
ACCT0079,2024-09-17 22:43:26,45.08,CraftsOnline #3,1140,in-store,Retail/Handmade Goods,False
ACCT0079,2024-09-19 09:44:15,86.94,GymFlex #2,1060,in-store,Health & Fitness/Gym Memberships,False
ACCT0079,2024-09-20 16:59:24,58.97,LuxuryBoutique #3,1141,mobile,Retail/Luxury Goods,False
ACCT0079,2024-09-26 17:35:05,20.69,ParkingLot Inc #2,1081,contactless,Transport/Parking,False
ACCT0079,2024-09-26 23:30:17,64.96,OnlineMart #1,1017,online,Retail/Online Marketplace,False
ACCT0079,2024-10-13 21:56:24,33.01,CharityHelp #1,1020,in-store,Other/Donations,False
ACCT0079,2024-10-17 03:00:36,63.36,DiscountOutlets #3,1142,in-store,Retail/Discount Stores,False
ACCT0079,2024-10-17 20:43:26,19.5,TutorNet #2,1087,online,Education/Online Courses,False
ACCT0079,2024-10-18 15:21:49,55.2,ToyHouse #3,1121,online,Retail/Toys & Games,False
ACCT0079,2024-10-27 02:43:59,70.18,InsuranceCo #1,1019,online,Financial/Insurance Premiums,False
ACCT0079,2024-10-30 20:12:38,22.4,LegalAid #3,1146,online,Services/Legal Services,False
ACCT0079,2024-11-02 00:08:13,29.9,RideShareCo #4,1166,in-store,Transport/Rideshare,False
ACCT0079,2024-11-09 12:51:52,54.29,InsuranceCo #4,1169,in-store,Financial/Insurance Premiums,False
ACCT0079,2024-11-10 18:43:50,12.26,CraftsOnline #3,1140,contactless,Retail/Handmade Goods,False
ACCT0079,2024-11-14 04:09:28,156.75,PayUtilities #2,1068,contactless,Bills & Utilities/Utilities,False
ACCT0079,2024-11-21 17:53:48,72.47,FurnitureCo #3,1138,online,Retail/Furniture,False
ACCT0079,2024-11-24 07:28:05,43.48,ParkingLot Inc #1,1031,online,Transport/Parking,False
ACCT0079,2024-11-27 05:42:09,46.58,GreenLeaf Grocery #3,1101,mobile,Groceries/Supermarkets,False
ACCT0079,2024-11-29 00:04:13,90.22,CraftsOnline #3,1140,mobile,Retail/Handmade Goods,False
ACCT0079,2024-12-16 18:44:20,36.9,CloudStorage #4,1183,mobile,Entertainment/Cloud Services,False
ACCT0079,2024-12-17 23:24:07,23.87,WeddingService #3,1145,in-store,Services/Event Services,False
ACCT0079,2024-12-20 07:06:07,18.52,CloudStorage #4,1183,in-store,Entertainment/Cloud Services,False
ACCT0079,2024-12-20 14:19:24,14.84,FreshBites #4,1159,in-store,Food & Drink/Fast Food,False
ACCT0079,2024-12-23 04:06:47,6.78,CityTransit #2,1065,in-store,Transport/Public Transit,False
ACCT0079,2024-12-26 12:01:15,24.85,ElectroHub #2,1053,mobile,Retail/Electronics,False
ACCT0079,2024-12-29 08:54:44,58.84,StreamFlix #3,1108,in-store,Entertainment/Streaming Services,False
ACCT0080,2024-01-02 10:44:01,63.51,InsuranceCo #1,1019,in-store,Financial/Insurance Premiums,False
ACCT0080,2024-01-02 20:33:50,5.31,FreshBites #2,1059,mobile,Food & Drink/Fast Food,False
ACCT0080,2024-01-07 04:32:31,20.66,QuickFuel #3,1104,in-store,Transport/Fuel,False
ACCT0080,2024-01-13 14:13:16,30.14,BeerBarn #1,1044,online,Food & Drink/Bars & Pubs,False
ACCT0080,2024-01-20 17:12:48,19.71,LuxuryBoutique #1,1041,online,Retail/Luxury Goods,False
ACCT0080,2024-01-24 03:19:35,47.29,StarBite Cafe #2,1050,mobile,Food & Drink/Coffee Shops,False
ACCT0080,2024-01-25 17:16:58,6.47,StreamingMusic #2,1085,online,Entertainment/Streaming Services,False
ACCT0080,2024-02-02 20:06:49,6.5,StarBite Cafe #2,1050,online,Food & Drink/Coffee Shops,False
ACCT0080,2024-02-03 18:55:41,45.36,ConcertHall #4,1177,in-store,Entertainment/Live Events,True
ACCT0080,2024-02-03 21:36:17,13.43,StreamFlix #1,1008,online,Entertainment/Streaming Services,True
ACCT0080,2024-02-08 11:22:57,47.22,MovieRentals #3,1143,in-store,Entertainment/On-demand Rentals,False
ACCT0080,2024-02-10 18:42:02,84.02,StreamFlix #4,1158,in-store,Entertainment/Streaming Services,False
ACCT0080,2024-02-13 06:28:58,23.75,CloudStorage #3,1133,in-store,Entertainment/Cloud Services,False
ACCT0080,2024-02-13 20:40:47,38.9,LuxuryBoutique #3,1141,online,Retail/Luxury Goods,False
ACCT0080,2024-02-17 01:50:39,18.57,AutoServ #4,1162,in-store,Services/Auto Repair,False
ACCT0080,2024-02-23 12:23:57,109.66,GardenCenter #4,1189,online,Retail/Nurseries,False
ACCT0080,2024-02-28 14:12:39,74.68,DiscountOutlets #3,1142,in-store,Retail/Discount Stores,False
ACCT0080,2024-03-04 02:06:47,1881.16,StayComfort Hotel #3,1106,atm_withdrawal,Travel/Lodging,False
ACCT0080,2024-03-10 14:44:08,64.44,RideShareCo #2,1066,online,Transport/Rideshare,False
ACCT0080,2024-03-15 20:39:57,47.64,HomeGoods Store #1,1013,in-store,Retail/Home & Garden,False
ACCT0080,2024-03-17 07:49:11,70.96,TutorNet #4,1187,in-store,Education/Online Courses,False
ACCT0080,2024-03-17 18:49:32,26.92,GymFlex #2,1060,online,Health & Fitness/Gym Memberships,False
ACCT0080,2024-03-22 07:03:52,3.45,BeautySalon #4,1173,mobile,Services/Personal Care,False
ACCT0080,2024-03-22 13:58:44,18.19,ToyHouse #3,1121,mobile,Retail/Toys & Games,False
ACCT0080,2024-03-23 20:31:51,12.8,LocalBakery #4,1179,mobile,Food & Drink/Bakeries,False
ACCT0080,2024-03-28 16:27:07,11.92,BikeShop #3,1149,in-store,Retail/Bicycles & Accessories,False
ACCT0080,2024-03-29 11:10:21,41.62,MovieRentals #1,1043,in-store,Entertainment/On-demand Rentals,False
ACCT0080,2024-03-31 12:25:14,19.68,CityMall Clothing #4,1152,online,Retail/Clothing,False
ACCT0080,2024-04-05 17:01:58,12.75,LanguageSchool #1,1048,online,Education/Local Classes,False
ACCT0080,2024-04-07 00:57:28,22.82,LocalBakery #2,1079,online,Food & Drink/Bakeries,False
ACCT0080,2024-04-07 19:56:24,75.02,MovieRentals #1,1043,in-store,Entertainment/On-demand Rentals,False
ACCT0080,2024-04-13 16:47:00,41.72,GardenCenter #4,1189,in-store,Retail/Nurseries,True
ACCT0080,2024-04-14 07:59:46,19.03,OfficeSupply Co #1,1025,online,Retail/Office Supplies,False
ACCT0080,2024-04-23 10:30:28,216.86,LuxuryBoutique #2,1091,online,Retail/Luxury Goods,False
ACCT0080,2024-04-24 01:49:35,14.81,LegalAid #3,1146,contactless,Services/Legal Services,False
ACCT0080,2024-04-26 15:48:02,36.79,PayUtilities #2,1068,in-store,Bills & Utilities/Utilities,False
ACCT0080,2024-04-26 17:57:33,256.87,PetWorld #1,1014,in-store,Retail/Pet Supplies,False
ACCT0080,2024-04-27 23:22:19,20.36,MovieRentals #4,1193,in-store,Entertainment/On-demand Rentals,False
ACCT0080,2024-04-29 13:04:34,38.48,SubscriptionBox #3,1130,contactless,Retail/Subscription Services,False
ACCT0080,2024-05-10 09:28:06,35.72,GreenLeaf Grocery #1,1001,atm_withdrawal,Groceries/Supermarkets,False
ACCT0080,2024-05-13 10:03:41,23.54,LuxuryBoutique #1,1041,online,Retail/Luxury Goods,False
ACCT0080,2024-05-17 05:55:15,25.43,OfficeSupply Co #4,1175,online,Retail/Office Supplies,False
ACCT0080,2024-05-21 22:04:54,35.4,FineDining LLC #1,1022,in-store,Food & Drink/Restaurants,False
ACCT0080,2024-05-25 12:17:46,32.07,LanguageSchool #2,1098,online,Education/Local Classes,False
ACCT0080,2024-05-29 02:44:26,74.76,FineDining LLC #3,1122,online,Food & Drink/Restaurants,False
ACCT0080,2024-05-30 09:22:59,10.19,OfficeSupply Co #3,1125,mobile,Retail/Office Supplies,True
ACCT0080,2024-06-06 16:21:25,17.4,CityTransit #3,1115,in-store,Transport/Public Transit,False
ACCT0080,2024-06-08 02:58:46,14.6,LocalBakery #3,1129,online,Food & Drink/Bakeries,False
ACCT0080,2024-06-10 19:58:29,183.0,StayComfort Hotel #4,1156,online,Travel/Lodging,False
ACCT0080,2024-06-20 03:16:15,80.38,PharmaCare #4,1161,online,Health/Pharmacies,False
ACCT0080,2024-06-27 13:55:19,12.95,CloudStorage #2,1083,online,Entertainment/Cloud Services,False
ACCT0080,2024-06-28 09:30:12,2.01,StarBite Cafe #4,1150,contactless,Food & Drink/Coffee Shops,False
ACCT0080,2024-07-04 18:08:44,35.31,StreamingMusic #3,1135,online,Entertainment/Streaming Services,False
ACCT0080,2024-07-09 13:49:05,101.7,CraftsOnline #4,1190,contactless,Retail/Handmade Goods,False
ACCT0080,2024-07-11 08:29:35,76.69,BeautySalon #3,1123,contactless,Services/Personal Care,False
ACCT0080,2024-07-22 15:04:26,104.19,CityMall Clothing #2,1052,in-store,Retail/Clothing,False
ACCT0080,2024-07-26 19:40:57,23.82,BookBarn #4,1157,in-store,Retail/Books,False
ACCT0080,2024-07-28 07:10:45,92.88,eBookStore #1,1047,online,Retail/Digital Books,False
ACCT0080,2024-07-31 12:59:45,90.55,BookBarn #2,1057,in-store,Retail/Books,False
ACCT0080,2024-08-10 03:08:51,29.81,LuxuryBoutique #2,1091,in-store,Retail/Luxury Goods,False
ACCT0080,2024-08-10 06:05:16,422.64,StayComfort Hotel #2,1056,online,Travel/Lodging,False
ACCT0080,2024-08-13 09:07:31,31.27,CityMall Clothing #1,1002,in-store,Retail/Clothing,False
ACCT0080,2024-08-17 20:33:06,60.04,LanguageSchool #1,1048,in-store,Education/Local Classes,False
ACCT0080,2024-08-19 14:26:01,52.7,MobileCarrier #1,1034,mobile,Bills & Utilities/Mobile Phone,False
ACCT0080,2024-08-29 06:35:41,18.08,AutoServ #3,1112,in-store,Services/Auto Repair,False
ACCT0080,2024-09-01 06:35:44,48.69,LanguageSchool #1,1048,contactless,Education/Local Classes,False
ACCT0080,2024-09-03 22:07:51,20.49,BeautySalon #4,1173,online,Services/Personal Care,False
ACCT0080,2024-09-07 03:37:29,27.23,QuickFuel #1,1004,in-store,Transport/Fuel,False
ACCT0080,2024-09-07 07:56:00,45.92,PharmaCare #3,1111,mobile,Health/Pharmacies,False
ACCT0080,2024-09-08 11:17:43,62.63,PayUtilities #1,1018,in-store,Bills & Utilities/Utilities,False
ACCT0080,2024-09-18 13:06:55,47.69,ConcertHall #2,1077,mobile,Entertainment/Live Events,False
ACCT0080,2024-09-26 08:12:18,27.49,CharityHelp #1,1020,in-store,Other/Donations,False
ACCT0080,2024-10-01 02:11:33,151.7,CinemaWorld #3,1124,online,Entertainment/Movie Theaters,False
ACCT0080,2024-10-04 13:21:53,37.14,BeautySalon #4,1173,online,Services/Personal Care,False
ACCT0080,2024-10-05 05:51:37,13.67,LegalAid #4,1196,online,Services/Legal Services,False
ACCT0080,2024-10-06 20:33:56,29.38,QuickFuel #1,1004,online,Transport/Fuel,False
ACCT0080,2024-10-11 16:50:10,32.73,LanguageSchool #1,1048,online,Education/Local Classes,False
ACCT0080,2024-10-12 18:55:37,185.76,FlyAway Airlines #3,1105,in-store,Travel/Airfare,False
ACCT0080,2024-10-15 16:02:49,78.92,TaxServices #1,1032,in-store,Financial/Tax Services,False
ACCT0080,2024-10-16 04:22:29,15.39,BikeShop #3,1149,contactless,Retail/Bicycles & Accessories,False
ACCT0080,2024-10-24 11:22:00,75.48,BeerBarn #2,1094,contactless,Food & Drink/Bars & Pubs,False
ACCT0080,2024-10-25 14:18:21,54.55,LocalFarmer #4,1176,in-store,Groceries/Farmers Market,False
ACCT0080,2024-10-29 03:56:19,6.48,AutoServ #3,1112,in-store,Services/Auto Repair,False
ACCT0080,2024-10-30 10:15:52,34.7,PetWorld #2,1064,mobile,Retail/Pet Supplies,False
ACCT0080,2024-11-05 01:54:55,30.45,ElectroHub #2,1053,in-store,Retail/Electronics,True
ACCT0080,2024-11-08 20:43:21,262.05,BikeShop #1,1049,online,Retail/Bicycles & Accessories,False
ACCT0080,2024-11-10 01:22:49,41.93,CityTransit #3,1115,online,Transport/Public Transit,False
ACCT0080,2024-11-17 02:37:06,69.2,StreamingMusic #4,1185,online,Entertainment/Streaming Services,True
ACCT0080,2024-11-20 07:38:41,83.53,BookBarn #4,1157,online,Retail/Books,False
ACCT0080,2024-11-20 10:47:51,104.05,HardwarePro #4,1178,online,Retail/Hardware,False
ACCT0080,2024-11-22 15:29:50,49.47,PharmaCare #3,1111,online,Health/Pharmacies,False
ACCT0080,2024-11-27 17:27:44,9.73,CraftsOnline #3,1140,in-store,Retail/Handmade Goods,False
ACCT0080,2024-11-28 09:15:50,23.23,CharityHelp #1,1020,atm_withdrawal,Other/Donations,False
ACCT0080,2024-12-01 02:25:18,17.86,LocalBakery #1,1029,online,Food & Drink/Bakeries,False
ACCT0080,2024-12-03 02:12:16,9.1,CharityHelp #4,1170,mobile,Other/Donations,False
ACCT0080,2024-12-04 06:29:15,10.54,CityTransit #2,1065,online,Transport/Public Transit,False
ACCT0080,2024-12-06 09:28:02,46.55,PharmaCare #3,1111,in-store,Health/Pharmacies,False
ACCT0080,2024-12-09 04:18:18,21.62,MovieRentals #4,1193,contactless,Entertainment/On-demand Rentals,False
ACCT0080,2024-12-13 08:57:04,53.69,HomeGoods Store #1,1013,online,Retail/Home & Garden,False
ACCT0080,2024-12-15 03:59:59,13.8,CloudStorage #2,1083,in-store,Entertainment/Cloud Services,False
ACCT0080,2024-12-15 10:09:00,39.7,CloudStorage #2,1083,in-store,Entertainment/Cloud Services,False
ACCT0080,2024-12-18 16:34:15,8.28,BeerBarn #2,1094,in-store,Food & Drink/Bars & Pubs,False
ACCT0080,2024-12-20 12:02:59,44.37,PayUtilities #2,1068,contactless,Bills & Utilities/Utilities,False
ACCT0080,2024-12-23 06:28:18,82.52,TaxServices #3,1132,in-store,Financial/Tax Services,False
ACCT0081,2024-01-02 07:28:46,14.31,HardwarePro #1,1028,online,Retail/Hardware,False
ACCT0081,2024-01-06 21:58:42,50.65,InsuranceCo #1,1019,online,Financial/Insurance Premiums,False
ACCT0081,2024-01-08 16:26:49,14.41,ParkingLot Inc #1,1031,contactless,Transport/Parking,False
ACCT0081,2024-01-12 21:40:41,24.08,StreamFlix #4,1158,online,Entertainment/Streaming Services,False
ACCT0081,2024-01-13 21:37:10,15.01,ElectroHub #1,1003,contactless,Retail/Electronics,False
ACCT0081,2024-01-16 09:13:31,42.25,MedicalCenter #4,1186,in-store,Health/Medical Services,False
ACCT0081,2024-01-22 02:56:25,89.22,DiscountOutlets #2,1092,online,Retail/Discount Stores,False
ACCT0081,2024-01-25 17:41:02,17.98,BeerBarn #1,1044,contactless,Food & Drink/Bars & Pubs,False
ACCT0081,2024-01-27 18:25:00,30.13,SubscriptionBox #1,1030,mobile,Retail/Subscription Services,False
ACCT0081,2024-01-29 05:10:41,79.04,BookBarn #4,1157,mobile,Retail/Books,False
ACCT0081,2024-02-01 04:07:30,86.94,PetWorld #4,1164,contactless,Retail/Pet Supplies,False
ACCT0081,2024-02-08 19:52:48,33.9,PetWorld #1,1014,online,Retail/Pet Supplies,False
ACCT0081,2024-02-16 16:05:18,166.19,CityMall Clothing #4,1152,in-store,Retail/Clothing,False
ACCT0081,2024-02-29 13:56:51,6.64,LanguageSchool #2,1098,mobile,Education/Local Classes,False
ACCT0081,2024-03-03 17:44:15,36.6,ConcertHall #2,1077,in-store,Entertainment/Live Events,True
ACCT0081,2024-03-05 17:42:55,79.05,PharmaCare #3,1111,online,Health/Pharmacies,False
ACCT0081,2024-03-06 21:51:03,40.7,OnlineMart #1,1017,in-store,Retail/Online Marketplace,False
ACCT0081,2024-03-06 23:08:17,15.42,LuxuryBoutique #4,1191,contactless,Retail/Luxury Goods,False
ACCT0081,2024-03-13 23:51:26,37.26,GreenLeaf Grocery #2,1051,in-store,Groceries/Supermarkets,False
ACCT0081,2024-03-26 21:30:50,12.05,FreshBites #1,1009,online,Food & Drink/Fast Food,False
ACCT0081,2024-03-30 18:53:53,53.41,FineDining LLC #4,1172,contactless,Food & Drink/Restaurants,False
ACCT0081,2024-04-02 13:26:46,40.37,QuickFuel #3,1104,online,Transport/Fuel,False
ACCT0081,2024-04-06 02:50:57,110.79,StayComfort Hotel #2,1056,in-store,Travel/Lodging,False
ACCT0081,2024-04-09 02:28:24,15.5,FurnitureCo #2,1088,online,Retail/Furniture,False
ACCT0081,2024-04-11 07:14:15,120.82,eBookStore #3,1147,contactless,Retail/Digital Books,False
ACCT0081,2024-04-17 16:45:40,15.22,BeautySalon #3,1123,mobile,Services/Personal Care,False
